2014-03-01 00:00:00.000   ,132.0,26.0,-106.0,-40.0,14.0,-3.0,-31.0,18.0,0.666667
2014-03-01 01:00:00.000   ,136.0,31.0,-106.0,-37.0,10.0,-1.0,-28.0,10.0,1.666667
2014-03-01 02:00:00.000   ,90.0,31.0,-58.0,-13.0,14.0,0.0,-27.0,9.0,1.666667
2014-03-01 03:00:00.000   ,70.0,39.0,-31.0,4.0,17.0,0.0,-29.0,12.0,1.666667
2014-03-01 04:00:00.000   ,101.0,76.0,-25.0,25.0,20.0,0.0,-32.0,15.0,1.0
2014-03-01 05:00:00.000   ,161.0,126.0,-35.0,45.0,25.0,-2.0,-37.0,15.0,1.0
2014-03-01 06:00:00.000   ,184.0,129.0,-56.0,36.0,28.0,-2.0,-43.0,17.0,1.0
2014-03-01 07:00:00.000   ,301.0,222.0,-79.0,71.0,28.0,-1.0,-49.0,20.0,1.666667
2014-03-01 08:00:00.000   ,258.0,176.0,-82.0,47.0,29.0,2.0,-51.0,22.0,1.666667
2014-03-01 09:00:00.000   ,244.0,120.0,-125.0,-2.0,28.0,3.0,-47.0,21.0,1.666667
2014-03-01 10:00:00.000   ,279.0,110.0,-169.0,-30.0,20.0,1.0,-43.0,13.0,1.666667
2014-03-01 11:00:00.000   ,307.0,119.0,-189.0,-35.0,25.0,0.0,-39.0,11.0,1.666667
2014-03-01 12:00:00.000   ,193.0,72.0,-121.0,-25.0,20.0,-1.0,-35.0,13.0,1.666667
2014-03-01 13:00:00.000   ,41.0,19.0,-22.0,-2.0,10.0,-1.0,-31.0,13.0,1.333333
2014-03-01 14:00:00.000   ,41.0,17.0,-24.0,-3.0,9.0,-2.0,-28.0,17.0,1.333333
2014-03-01 15:00:00.000   ,30.0,11.0,-19.0,-4.0,21.0,-3.0,-27.0,24.0,1.333333
2014-03-01 16:00:00.000   ,32.0,12.0,-20.0,-4.0,25.0,-4.0,-27.0,25.0,0.666667
2014-03-01 17:00:00.000   ,39.0,12.0,-26.0,-7.0,16.0,-3.0,-25.0,18.0,0.666667
2014-03-01 18:00:00.000   ,128.0,33.0,-95.0,-31.0,10.0,-3.0,-26.0,16.0,0.666667
2014-03-01 19:00:00.000   ,244.0,42.0,-202.0,-79.0,16.0,-4.0,-27.0,21.0,1.666667
2014-03-01 20:00:00.000   ,192.0,41.0,-151.0,-55.0,14.0,-6.0,-27.0,24.0,1.666667
2014-03-01 21:00:00.000   ,199.0,56.0,-144.0,-44.0,17.0,-4.0,-22.0,17.0,1.666667
2014-03-01 22:00:00.000   ,362.0,84.0,-278.0,-96.0,19.0,-6.0,-21.0,8.0,2.666667
2014-03-01 23:00:00.000   ,197.0,62.0,-136.0,-37.0,14.0,-4.0,-20.0,9.0,2.666667
2014-03-02 00:00:00.000   ,345.0,92.0,-253.0,-80.0,24.0,-3.0,-25.0,15.0,2.666667
2014-03-02 01:00:00.000   ,127.0,58.0,-69.0,-5.0,17.0,-1.0,-24.0,22.0,3.333333
2014-03-02 02:00:00.000   ,69.0,44.0,-25.0,10.0,13.0,2.0,-24.0,24.0,3.333333
2014-03-02 03:00:00.000   ,41.0,19.0,-21.0,-1.0,16.0,0.0,-23.0,14.0,3.333333
2014-03-02 04:00:00.000   ,36.0,19.0,-17.0,1.0,16.0,0.0,-23.0,12.0,1.333333
2014-03-02 05:00:00.000   ,54.0,47.0,-7.0,20.0,16.0,-1.0,-25.0,9.0,1.333333
2014-03-02 06:00:00.000   ,21.0,15.0,-6.0,4.0,15.0,-1.0,-23.0,8.0,1.333333
2014-03-02 07:00:00.000   ,52.0,30.0,-22.0,4.0,16.0,-1.0,-21.0,7.0,0.333333
2014-03-02 08:00:00.000   ,36.0,19.0,-18.0,1.0,19.0,-1.0,-22.0,7.0,0.333333
2014-03-02 09:00:00.000   ,38.0,17.0,-22.0,-2.0,20.0,-1.0,-21.0,8.0,0.333333
2014-03-02 10:00:00.000   ,41.0,13.0,-29.0,-8.0,16.0,1.0,-21.0,8.0,0.333333
2014-03-02 11:00:00.000   ,42.0,17.0,-25.0,-4.0,8.0,1.0,-20.0,5.0,0.333333
2014-03-02 12:00:00.000   ,42.0,16.0,-27.0,-5.0,4.0,0.0,-18.0,7.0,0.333333
2014-03-02 13:00:00.000   ,49.0,15.0,-33.0,-9.0,5.0,-1.0,-18.0,8.0,0.333333
2014-03-02 14:00:00.000   ,46.0,14.0,-31.0,-8.0,16.0,-1.0,-16.0,8.0,0.333333
2014-03-02 15:00:00.000   ,43.0,15.0,-28.0,-7.0,27.0,0.0,-15.0,11.0,0.333333
2014-03-02 16:00:00.000   ,39.0,6.0,-33.0,-13.0,32.0,0.0,-14.0,14.0,0.333333
2014-03-02 17:00:00.000   ,38.0,1.0,-37.0,-18.0,29.0,0.0,-12.0,17.0,0.333333
